date,data
2011-05-04:23:55:00,4.17
2011-05-05:00:00:00,5.8950000000000005
2011-05-05:00:05:00,4.65
2011-05-05:00:10:00,3.465
2011-05-05:00:15:00,4.125
2011-05-05:00:20:00,3.435
2011-05-05:00:25:00,3.375
2011-05-05:00:30:00,10.545
2011-05-05:00:35:00,3.51
2011-05-05:00:40:00,2.415
2011-05-05:00:45:00,3.84
2011-05-05:00:50:00,2.46
2011-05-05:00:55:00,4.41
2011-05-05:01:00:00,20.865000000000002
2011-05-05:01:05:00,4.32
2011-05-05:01:10:00,5.88
2011-05-05:01:15:00,4.785
2011-05-05:01:20:00,6.135
2011-05-05:01:25:00,5.34
2011-05-05:01:30:00,4.305
2011-05-05:01:35:00,2.52
2011-05-05:01:40:00,4.17
2011-05-05:01:45:00,3.495
2011-05-05:01:50:00,2.7600000000000002
2011-05-05:01:55:00,2.985
2011-05-05:02:00:00,6.404999999999999
2011-05-05:02:05:00,3.0749999999999997
2011-05-05:02:10:00,2.4899999999999998
2011-05-05:02:15:00,3.63
2011-05-05:02:20:00,2.685
2011-05-05:02:25:00,2.19
2011-05-05:02:30:00,5.775
2011-05-05:02:35:00,2.64
2011-05-05:02:40:00,2.415
2011-05-05:02:45:00,6.285
2011-05-05:02:50:00,2.88
2011-05-05:02:55:00,2.61
2011-05-05:03:00:00,23.73
2011-05-05:03:05:00,5.085
2011-05-05:03:10:00,4.545
2011-05-05:03:15:00,10.365
2011-05-05:03:20:00,3.87
2011-05-05:03:25:00,2.88
2011-05-05:03:30:00,3.795
2011-05-05:03:35:00,3.4050000000000002
2011-05-05:03:40:00,2.925
2011-05-05:03:45:00,3.495
2011-05-05:03:50:00,3.4799999999999995
2011-05-05:03:55:00,4.755
2011-05-05:04:00:00,4.6049999999999995
2011-05-05:04:05:00,2.13
2011-05-05:04:10:00,4.08
2011-05-05:04:15:00,3.0300000000000002
2011-05-05:04:20:00,2.31
2011-05-05:04:25:00,5.1899999999999995
2011-05-05:04:30:00,15.434999999999999
2011-05-05:04:35:00,2.31
2011-05-05:04:40:00,3.87
2011-05-05:04:45:00,3.21
2011-05-05:04:50:00,2.745
2011-05-05:04:55:00,3.8249999999999997
2011-05-05:05:00:00,21.0
2011-05-05:05:05:00,12.450000000000001
2011-05-05:05:10:00,4.53
2011-05-05:05:15:00,5.04
2011-05-05:05:20:00,3.96
2011-05-05:05:25:00,2.9699999999999998
2011-05-05:05:30:00,4.365
2011-05-05:05:35:00,2.985
2011-05-05:05:40:00,2.7600000000000002
2011-05-05:05:45:00,4.41
2011-05-05:05:50:00,3.57
2011-05-05:05:55:00,2.745
2011-05-05:06:00:00,4.9799999999999995
2011-05-05:06:05:00,4.050000000000001
2011-05-05:06:10:00,3.555
2011-05-05:06:15:00,3.7800000000000002
2011-05-05:06:20:00,7.32
2011-05-05:06:25:00,3.6450000000000005
2011-05-05:06:30:00,4.4399999999999995
2011-05-05:06:35:00,23.25
2011-05-05:06:40:00,3.12
2011-05-05:06:45:00,6.404999999999999
2011-05-05:06:50:00,3.51
2011-05-05:06:55:00,3.705
2011-05-05:07:00:00,22.755
2011-05-05:07:05:00,2.745
2011-05-05:07:10:00,8.834999999999999
2011-05-05:07:15:00,5.025
2011-05-05:07:20:00,2.6550000000000002
2011-05-05:07:25:00,4.635
2011-05-05:07:30:00,4.995
2011-05-05:07:35:00,3.3449999999999998
2011-05-05:07:40:00,4.62
2011-05-05:07:45:00,3.915
2011-05-05:07:50:00,3.315
2011-05-05:07:55:00,8.774999999999999
2011-05-05:08:00:00,5.025
2011-05-05:08:05:00,4.215
2011-05-05:08:10:00,4.215
2011-05-05:08:15:00,7.8149999999999995
2011-05-05:08:20:00,4.995
2011-05-05:08:25:00,4.485
2011-05-05:08:30:00,6.6899999999999995
2011-05-05:08:35:00,4.86
2011-05-05:08:40:00,12.555
2011-05-05:08:45:00,8.295
2011-05-05:08:50:00,2.64
2011-05-05:08:55:00,4.6049999999999995
2011-05-05:09:00:00,28.035000000000004
2011-05-05:09:05:00,10.545
2011-05-05:09:10:00,15.899999999999999
2011-05-05:09:15:00,7.095000000000001
2011-05-05:09:20:00,6.074999999999999
2011-05-05:09:25:00,5.25
2011-05-05:09:30:00,5.85
2011-05-05:09:35:00,7.0649999999999995
2011-05-05:09:40:00,6.84
2011-05-05:09:45:00,7.709999999999999
2011-05-05:09:50:00,8.024999999999999
2011-05-05:09:55:00,7.470000000000001
2011-05-05:10:00:00,11.129999999999999
2011-05-05:10:05:00,10.905
2011-05-05:10:10:00,9.315
2011-05-05:10:15:00,13.080000000000002
2011-05-05:10:20:00,9.105
2011-05-05:10:25:00,14.565000000000001
2011-05-05:10:30:00,13.695
2011-05-05:10:35:00,12.375
2011-05-05:10:40:00,13.845
2011-05-05:10:45:00,13.830000000000002
2011-05-05:10:50:00,17.91
2011-05-05:10:55:00,17.865000000000002
2011-05-05:11:00:00,48.269999999999996
2011-05-05:11:05:00,21.93
2011-05-05:11:10:00,16.185
2011-05-05:11:15:00,21.21
2011-05-05:11:20:00,18.525
2011-05-05:11:25:00,18.044999999999998
2011-05-05:11:30:00,19.875
2011-05-05:11:35:00,16.29
2011-05-05:11:40:00,15.915
2011-05-05:11:45:00,17.94
2011-05-05:11:50:00,19.259999999999998
2011-05-05:11:55:00,17.19
2011-05-05:12:00:00,19.32
2011-05-05:12:05:00,20.115000000000002
2011-05-05:12:10:00,18.87
2011-05-05:12:15:00,23.85
2011-05-05:12:20:00,22.305
2011-05-05:12:25:00,17.595
2011-05-05:12:30:00,18.03
2011-05-05:12:35:00,20.384999999999998
2011-05-05:12:40:00,15.645
2011-05-05:12:45:00,21.255
2011-05-05:12:50:00,21.69
2011-05-05:12:55:00,21.81
2011-05-05:13:00:00,42.269999999999996
2011-05-05:13:05:00,27.36
2011-05-05:13:10:00,17.294999999999998
2011-05-05:13:15:00,22.53
2011-05-05:13:20:00,14.865
2011-05-05:13:25:00,17.655
2011-05-05:13:30:00,16.935
2011-05-05:13:35:00,15.825000000000001
2011-05-05:13:40:00,15.78
2011-05-05:13:45:00,17.805
2011-05-05:13:50:00,15.555
2011-05-05:13:55:00,15.18
2011-05-05:14:00:00,15.149999999999999
2011-05-05:14:05:00,11.235
2011-05-05:14:10:00,20.535
2011-05-05:14:15:00,13.71
2011-05-05:14:20:00,11.895
2011-05-05:14:25:00,14.355
2011-05-05:14:30:00,11.595
2011-05-05:14:35:00,10.935
2011-05-05:14:40:00,11.385
2011-05-05:14:45:00,17.174999999999997
2011-05-05:14:50:00,13.965
2011-05-05:14:55:00,16.995
2011-05-05:15:00:00,44.625
2011-05-05:15:05:00,22.35
2011-05-05:15:10:00,14.43
2011-05-05:15:15:00,18.375
2011-05-05:15:20:00,22.919999999999998
2011-05-05:15:25:00,22.275
2011-05-05:15:30:00,21.915
2011-05-05:15:35:00,17.595
2011-05-05:15:40:00,14.73
2011-05-05:15:45:00,18.315
2011-05-05:15:50:00,16.5
2011-05-05:15:55:00,12.870000000000001
2011-05-05:16:00:00,15.600000000000001
2011-05-05:16:05:00,19.02
2011-05-05:16:10:00,16.665
2011-05-05:16:15:00,15.330000000000002
2011-05-05:16:20:00,11.58
2011-05-05:16:25:00,15.72
2011-05-05:16:30:00,19.575000000000003
2011-05-05:16:35:00,16.740000000000002
2011-05-05:16:40:00,16.919999999999998
2011-05-05:16:45:00,19.665
2011-05-05:16:50:00,11.040000000000001
2011-05-05:16:55:00,12.66
2011-05-05:17:00:00,47.714999999999996
2011-05-05:17:05:00,16.785
2011-05-05:17:10:00,14.52
2011-05-05:17:15:00,15.195
2011-05-05:17:20:00,13.365
2011-05-05:17:25:00,13.635
2011-05-05:17:30:00,13.41
2011-05-05:17:35:00,12.809999999999999
2011-05-05:17:40:00,16.080000000000002
2011-05-05:17:45:00,17.759999999999998
2011-05-05:17:50:00,12.855
2011-05-05:17:55:00,14.205000000000002
2011-05-05:18:00:00,14.835
2011-05-05:18:05:00,12.765
2011-05-05:18:10:00,13.440000000000001
2011-05-05:18:15:00,17.625
2011-05-05:18:20:00,15.434999999999999
2011-05-05:18:25:00,15.405
2011-05-05:18:30:00,14.549999999999999
2011-05-05:18:35:00,15.96
2011-05-05:18:40:00,10.185
2011-05-05:18:45:00,11.745000000000001
2011-05-05:18:50:00,9.69
2011-05-05:18:55:00,9.165000000000001
2011-05-05:19:00:00,42.644999999999996
2011-05-05:19:05:00,16.200000000000003
2011-05-05:19:10:00,10.215
2011-05-05:19:15:00,8.879999999999999
2011-05-05:19:20:00,8.445
2011-05-05:19:25:00,8.985
2011-05-05:19:30:00,7.095000000000001
2011-05-05:19:35:00,4.47
2011-05-05:19:40:00,6.029999999999999
2011-05-05:19:45:00,5.91
2011-05-05:19:50:00,4.905
2011-05-05:19:55:00,6.029999999999999
2011-05-05:20:00:00,8.52
2011-05-05:20:05:00,7.709999999999999
2011-05-05:20:10:00,7.845000000000001
2011-05-05:20:15:00,6.27
2011-05-05:20:20:00,6.015
2011-05-05:20:25:00,4.995
2011-05-05:20:30:00,7.7250000000000005
2011-05-05:20:35:00,5.985
2011-05-05:20:40:00,5.4
2011-05-05:20:45:00,6.63
2011-05-05:20:50:00,5.76
2011-05-05:20:55:00,7.845000000000001
2011-05-05:21:00:00,30.435
2011-05-05:21:05:00,6.63
2011-05-05:21:10:00,13.950000000000001
2011-05-05:21:15:00,4.425000000000001
2011-05-05:21:20:00,4.5
2011-05-05:21:25:00,4.26
2011-05-05:21:30:00,4.62
2011-05-05:21:35:00,4.92
2011-05-05:21:40:00,3.435
2011-05-05:21:45:00,4.5600000000000005
2011-05-05:21:50:00,5.505
2011-05-05:21:55:00,4.86
2011-05-05:22:00:00,5.865
2011-05-05:22:05:00,5.595
2011-05-05:22:10:00,5.46
2011-05-05:22:15:00,4.875
2011-05-05:22:20:00,4.59
2011-05-05:22:25:00,5.745
2011-05-05:22:30:00,5.34
2011-05-05:22:35:00,4.785
2011-05-05:22:40:00,4.695
2011-05-05:22:45:00,4.38
2011-05-05:22:50:00,4.41
2011-05-05:22:55:00,4.035
2011-05-05:23:00:00,26.085
2011-05-05:23:05:00,4.005
2011-05-05:23:10:00,5.25
2011-05-05:23:15:00,4.2299999999999995
2011-05-05:23:20:00,11.745000000000001
2011-05-05:23:25:00,3.1500000000000004
2011-05-05:23:30:00,7.74
2011-05-05:23:35:00,2.805
2011-05-05:23:40:00,4.305
2011-05-05:23:45:00,4.32
2011-05-05:23:50:00,2.82
2011-05-05:23:55:00,2.88
2011-05-06:00:00:00,5.324999999999999
2011-05-06:00:05:00,2.5949999999999998
2011-05-06:00:10:00,3.8549999999999995
2011-05-06:00:15:00,4.38
2011-05-06:00:20:00,3.0149999999999997
2011-05-06:00:25:00,3.18
2011-05-06:00:30:00,10.32
2011-05-06:00:35:00,4.545
2011-05-06:00:40:00,3.8249999999999997
2011-05-06:00:45:00,3.135
2011-05-06:00:50:00,4.1850000000000005
2011-05-06:00:55:00,2.7750000000000004
2011-05-06:01:00:00,38.714999999999996
2011-05-06:01:05:00,25.47
2011-05-06:01:10:00,20.19
2011-05-06:01:15:00,19.245
2011-05-06:01:20:00,22.23
2011-05-06:01:25:00,22.68
2011-05-06:01:30:00,21.87
2011-05-06:01:35:00,10.274999999999999
2011-05-06:01:40:00,25.589999999999996
2011-05-06:01:45:00,23.13
2011-05-06:01:50:00,19.755
2011-05-06:01:55:00,22.799999999999997
2011-05-06:02:00:00,21.315
2011-05-06:02:05:00,14.895
2011-05-06:02:10:00,13.575000000000001
2011-05-06:02:15:00,8.295
2011-05-06:02:20:00,6.495
2011-05-06:02:25:00,13.14
2011-05-06:02:30:00,14.565000000000001
2011-05-06:02:35:00,12.945
2011-05-06:02:40:00,13.169999999999998
2011-05-06:02:45:00,14.76
2011-05-06:02:50:00,13.155
2011-05-06:02:55:00,12.75
2011-05-06:03:00:00,33.42
2011-05-06:03:05:00,14.355
2011-05-06:03:10:00,16.02
2011-05-06:03:15:00,16.740000000000002
2011-05-06:03:20:00,13.785
2011-05-06:03:25:00,14.46
2011-05-06:03:30:00,9.42
2011-05-06:03:35:00,14.16
2011-05-06:03:40:00,23.595
2011-05-06:03:45:00,23.655
2011-05-06:03:50:00,11.7
2011-05-06:03:55:00,7.9350000000000005
2011-05-06:04:00:00,9.540000000000001
2011-05-06:04:05:00,11.925
2011-05-06:04:10:00,13.799999999999999
2011-05-06:04:15:00,13.485
2011-05-06:04:20:00,20.580000000000002
2011-05-06:04:25:00,21.195
2011-05-06:04:30:00,19.395
2011-05-06:04:35:00,16.005
2011-05-06:04:40:00,11.73
2011-05-06:04:45:00,11.895
2011-05-06:04:50:00,9.629999999999999
2011-05-06:04:55:00,10.845
2011-05-06:05:00:00,27.240000000000002
2011-05-06:05:05:00,20.4
2011-05-06:05:10:00,11.07
2011-05-06:05:15:00,12.21
2011-05-06:05:20:00,13.71
2011-05-06:05:25:00,13.004999999999999
2011-05-06:05:30:00,11.834999999999999
2011-05-06:05:35:00,11.774999999999999
2011-05-06:05:40:00,12.96
2011-05-06:05:45:00,14.61
2011-05-06:05:50:00,12.015
2011-05-06:05:55:00,13.559999999999999
2011-05-06:06:00:00,36.72
2011-05-06:06:05:00,20.73
2011-05-06:06:10:00,11.805
2011-05-06:06:15:00,14.055
2011-05-06:06:20:00,11.745000000000001
2011-05-06:06:25:00,12.225000000000001
2011-05-06:06:30:00,12.870000000000001
2011-05-06:06:35:00,30.27
2011-05-06:06:40:00,11.94
2011-05-06:06:45:00,13.049999999999999
2011-05-06:06:50:00,12.72
2011-05-06:06:55:00,12.375
2011-05-06:07:00:00,30.509999999999998
2011-05-06:07:05:00,14.129999999999999
2011-05-06:07:10:00,12.93
2011-05-06:07:15:00,14.835
2011-05-06:07:20:00,13.245000000000001
2011-05-06:07:25:00,12.615
2011-05-06:07:30:00,12.27
2011-05-06:07:35:00,13.14
2011-05-06:07:40:00,12.419999999999998
2011-05-06:07:45:00,19.424999999999997
2011-05-06:07:50:00,20.805
2011-05-06:07:55:00,18.735
2011-05-06:08:00:00,18.03
2011-05-06:08:05:00,15.434999999999999
2011-05-06:08:10:00,24.0
2011-05-06:08:15:00,23.475
2011-05-06:08:20:00,18.555
2011-05-06:08:25:00,17.94
2011-05-06:08:30:00,17.009999999999998
2011-05-06:08:35:00,18.69
2011-05-06:08:40:00,13.754999999999999
2011-05-06:08:45:00,13.455000000000002
2011-05-06:08:50:00,16.065
2011-05-06:08:55:00,15.78
2011-05-06:09:00:00,47.67
2011-05-06:09:05:00,24.674999999999997
2011-05-06:09:10:00,19.935
2011-05-06:09:15:00,20.294999999999998
2011-05-06:09:20:00,15.96
2011-05-06:09:25:00,20.94
2011-05-06:09:30:00,24.33
2011-05-06:09:35:00,23.28
2011-05-06:09:40:00,22.02
2011-05-06:09:45:00,20.79
2011-05-06:09:50:00,19.65
2011-05-06:09:55:00,19.830000000000002
2011-05-06:10:00:00,21.75
2011-05-06:10:05:00,22.544999999999998
2011-05-06:10:10:00,20.73
2011-05-06:10:15:00,22.815
2011-05-06:10:20:00,24.21
2011-05-06:10:25:00,22.950000000000003
2011-05-06:10:30:00,26.04
2011-05-06:10:35:00,24.405
2011-05-06:10:40:00,22.935
2011-05-06:10:45:00,24.375
2011-05-06:10:50:00,25.08
2011-05-06:10:55:00,27.015
2011-05-06:11:00:00,48.885000000000005
2011-05-06:11:05:00,34.935
2011-05-06:11:10:00,29.445
2011-05-06:11:15:00,26.775000000000002
2011-05-06:11:20:00,25.740000000000002
2011-05-06:11:25:00,25.83
2011-05-06:11:30:00,27.119999999999997
2011-05-06:11:35:00,26.115000000000002
2011-05-06:11:40:00,25.395
2011-05-06:11:45:00,26.835
2011-05-06:11:50:00,26.04
2011-05-06:11:55:00,26.535000000000004
2011-05-06:12:00:00,28.785000000000004
2011-05-06:12:05:00,26.055
2011-05-06:12:10:00,25.650000000000002
2011-05-06:12:15:00,25.785000000000004
2011-05-06:12:20:00,24.255000000000003
2011-05-06:12:25:00,23.955000000000002
2011-05-06:12:30:00,26.685
2011-05-06:12:35:00,24.78
2011-05-06:12:40:00,24.435
2011-05-06:12:45:00,26.22
2011-05-06:12:50:00,20.475
2011-05-06:12:55:00,17.07
2011-05-06:13:00:00,50.849999999999994
2011-05-06:13:05:00,28.964999999999996
2011-05-06:13:10:00,24.525000000000002
2011-05-06:13:15:00,20.43
2011-05-06:13:20:00,3.93
2011-05-06:13:25:00,4.485
2011-05-06:13:30:00,6.029999999999999
2011-05-06:13:35:00,5.7299999999999995
2011-05-06:13:40:00,5.235
2011-05-06:13:45:00,5.085
2011-05-06:13:50:00,5.67
2011-05-06:13:55:00,6.255
2011-05-06:14:00:00,6.1499999999999995
2011-05-06:14:05:00,3.7800000000000002
2011-05-06:14:10:00,4.59
2011-05-06:14:15:00,3.5999999999999996
2011-05-06:14:20:00,4.74
2011-05-06:14:25:00,4.199999999999999
2011-05-06:14:30:00,6.8100000000000005
2011-05-06:14:35:00,3.915
2011-05-06:14:40:00,3.87
2011-05-06:14:45:00,5.49
2011-05-06:14:50:00,4.2299999999999995
2011-05-06:14:55:00,3.69
2011-05-06:15:00:00,31.47
2011-05-06:15:05:00,9.345
2011-05-06:15:10:00,5.61
2011-05-06:15:15:00,6.165000000000001
2011-05-06:15:20:00,4.365
2011-05-06:15:25:00,5.43
2011-05-06:15:30:00,6.705
2011-05-06:15:35:00,4.199999999999999
2011-05-06:15:40:00,4.035
2011-05-06:15:45:00,4.695
2011-05-06:15:50:00,4.574999999999999
2011-05-06:15:55:00,3.585
2011-05-06:16:00:00,5.055
2011-05-06:16:05:00,4.155
2011-05-06:16:10:00,5.445
2011-05-06:16:15:00,3.96
2011-05-06:16:20:00,4.800000000000001
2011-05-06:16:25:00,5.1450000000000005
2011-05-06:16:30:00,4.89
2011-05-06:16:35:00,4.755
2011-05-06:16:40:00,5.7299999999999995
2011-05-06:16:45:00,7.365
2011-05-06:16:50:00,4.62
2011-05-06:16:55:00,5.58
2011-05-06:17:00:00,26.67
2011-05-06:17:05:00,15.915
2011-05-06:17:10:00,8.175
2011-05-06:17:15:00,5.13
2011-05-06:17:20:00,4.71
2011-05-06:17:25:00,5.04
2011-05-06:17:30:00,3.93
2011-05-06:17:35:00,4.5600000000000005
2011-05-06:17:40:00,5.34
2011-05-06:17:45:00,5.43
2011-05-06:17:50:00,5.04
2011-05-06:17:55:00,4.545
2011-05-06:18:00:00,6.99
2011-05-06:18:05:00,3.87
2011-05-06:18:10:00,3.66
2011-05-06:18:15:00,5.9399999999999995
2011-05-06:18:20:00,4.455
2011-05-06:18:25:00,4.125
2011-05-06:18:30:00,6.765
2011-05-06:18:35:00,4.29
2011-05-06:18:40:00,4.2299999999999995
2011-05-06:18:45:00,4.725
2011-05-06:18:50:00,5.4
2011-05-06:18:55:00,4.545
2011-05-06:19:00:00,25.049999999999997
2011-05-06:19:05:00,8.115
2011-05-06:19:10:00,4.365
2011-05-06:19:15:00,4.41
2011-05-06:19:20:00,15.299999999999999
2011-05-06:19:25:00,5.49
2011-05-06:19:30:00,4.785
2011-05-06:19:35:00,6.705
2011-05-06:19:40:00,3.945
2011-05-06:19:45:00,4.050000000000001
2011-05-06:19:50:00,3.315
2011-05-06:19:55:00,5.445
2011-05-06:20:00:00,7.800000000000001
2011-05-06:20:05:00,3.5250000000000004
2011-05-06:20:10:00,5.04
2011-05-06:20:15:00,4.47
2011-05-06:20:20:00,4.26
2011-05-06:20:25:00,4.11
2011-05-06:20:30:00,3.3600000000000003
2011-05-06:20:35:00,3.945
2011-05-06:20:40:00,4.26
2011-05-06:20:45:00,3.8249999999999997
2011-05-06:20:50:00,3.435
2011-05-06:20:55:00,4.095
2011-05-06:21:00:00,29.04
2011-05-06:21:05:00,7.11
2011-05-06:21:10:00,4.335
2011-05-06:21:15:00,8.295
2011-05-06:21:20:00,5.805
2011-05-06:21:25:00,4.11
2011-05-06:21:30:00,5.445
2011-05-06:21:35:00,3.5999999999999996
2011-05-06:21:40:00,12.690000000000001
2011-05-06:21:45:00,6.3149999999999995
2011-05-06:21:50:00,6.2250000000000005
2011-05-06:21:55:00,4.785
2011-05-06:22:00:00,5.91
2011-05-06:22:05:00,5.655
2011-05-06:22:10:00,5.1899999999999995
2011-05-06:22:15:00,5.3549999999999995
2011-05-06:22:20:00,5.625
2011-05-06:22:25:00,8.774999999999999
2011-05-06:22:30:00,5.22
2011-05-06:22:35:00,5.5200000000000005
2011-05-06:22:40:00,5.58
2011-05-06:22:45:00,5.5649999999999995
2011-05-06:22:50:00,3.81
2011-05-06:22:55:00,5.4
2011-05-06:23:00:00,22.755
2011-05-06:23:05:00,5.625
2011-05-06:23:10:00,5.61
2011-05-06:23:15:00,4.83
2011-05-06:23:20:00,4.305
2011-05-06:23:25:00,5.07
2011-05-06:23:30:00,4.08
2011-05-06:23:35:00,3.87
2011-05-06:23:40:00,4.14
2011-05-06:23:45:00,3.84
2011-05-06:23:50:00,3.135
2011-05-06:23:55:00,2.895
2011-05-07:00:00:00,5.055
2011-05-07:00:05:00,4.9350000000000005
2011-05-07:00:10:00,3.0
2011-05-07:00:15:00,5.415
2011-05-07:00:20:00,5.535
2011-05-07:00:25:00,2.8499999999999996
2011-05-07:00:30:00,10.8
2011-05-07:00:35:00,3.555
2011-05-07:00:40:00,3.57
2011-05-07:00:45:00,5.13
2011-05-07:00:50:00,2.685
2011-05-07:00:55:00,2.955
2011-05-07:01:00:00,21.78
2011-05-07:01:05:00,4.9350000000000005
2011-05-07:01:10:00,4.11
2011-05-07:01:15:00,4.695
2011-05-07:01:20:00,3.42
2011-05-07:01:25:00,3.0
2011-05-07:01:30:00,3.495
2011-05-07:01:35:00,3.495
2011-05-07:01:40:00,5.235
2011-05-07:01:45:00,3.195
2011-05-07:01:50:00,2.37
2011-05-07:01:55:00,7.59
2011-05-07:02:00:00,6.12
2011-05-07:02:05:00,2.82
2011-05-07:02:10:00,4.65
2011-05-07:02:15:00,3.8249999999999997
2011-05-07:02:20:00,2.835
2011-05-07:02:25:00,3.9749999999999996
2011-05-07:02:30:00,3.3000000000000003
2011-05-07:02:35:00,5.64
2011-05-07:02:40:00,3.945
2011-05-07:02:45:00,4.155
2011-05-07:02:50:00,4.155
2011-05-07:02:55:00,2.715
2011-05-07:03:00:00,23.115000000000002
2011-05-07:03:05:00,3.96
2011-05-07:03:10:00,3.81
2011-05-07:03:15:00,4.86
2011-05-07:03:20:00,3.8549999999999995
2011-05-07:03:25:00,2.7750000000000004
2011-05-07:03:30:00,4.665
2011-05-07:03:35:00,3.0300000000000002
2011-05-07:03:40:00,2.985
2011-05-07:03:45:00,4.35
2011-05-07:03:50:00,2.7600000000000002
2011-05-07:03:55:00,2.7
2011-05-07:04:00:00,4.305
2011-05-07:04:05:00,3.795
2011-05-07:04:10:00,2.6550000000000002
2011-05-07:04:15:00,3.3899999999999997
2011-05-07:04:20:00,3.81
2011-05-07:04:25:00,3.045
2011-05-07:04:30:00,4.83
2011-05-07:04:35:00,3.2249999999999996
2011-05-07:04:40:00,2.925
2011-05-07:04:45:00,3.0300000000000002
2011-05-07:04:50:00,3.33
2011-05-07:04:55:00,2.88
2011-05-07:05:00:00,21.855
2011-05-07:05:05:00,10.095
2011-05-07:05:10:00,4.545
2011-05-07:05:15:00,4.949999999999999
2011-05-07:05:20:00,4.875
2011-05-07:05:25:00,4.3950000000000005
2011-05-07:05:30:00,3.75
2011-05-07:05:35:00,3.2249999999999996
2011-05-07:05:40:00,4.005
2011-05-07:05:45:00,3.57
2011-05-07:05:50:00,3.75
2011-05-07:05:55:00,3.2249999999999996
2011-05-07:06:00:00,5.715
2011-05-07:06:05:00,3.81
2011-05-07:06:10:00,3.2249999999999996
2011-05-07:06:15:00,4.965
2011-05-07:06:20:00,3.2249999999999996
2011-05-07:06:25:00,3.2249999999999996
2011-05-07:06:30:00,4.92
2011-05-07:06:35:00,20.475
2011-05-07:06:40:00,2.94
2011-05-07:06:45:00,5.37
2011-05-07:06:50:00,2.955
2011-05-07:06:55:00,2.67
2011-05-07:07:00:00,25.665
2011-05-07:07:05:00,5.835
2011-05-07:07:10:00,3.195
2011-05-07:07:15:00,5.76
2011-05-07:07:20:00,5.085
2011-05-07:07:25:00,3.57
2011-05-07:07:30:00,6.0600000000000005
2011-05-07:07:35:00,5.324999999999999
2011-05-07:07:40:00,4.155
2011-05-07:07:45:00,4.9350000000000005
2011-05-07:07:50:00,4.68
2011-05-07:07:55:00,5.37
2011-05-07:08:00:00,5.01
2011-05-07:08:05:00,4.845
2011-05-07:08:10:00,7.7250000000000005
2011-05-07:08:15:00,11.475000000000001
2011-05-07:08:20:00,3.33
2011-05-07:08:25:00,5.505
2011-05-07:08:30:00,4.574999999999999
2011-05-07:08:35:00,3.0300000000000002
2011-05-07:08:40:00,4.5
2011-05-07:08:45:00,4.2299999999999995
2011-05-07:08:50:00,4.425000000000001
2011-05-07:08:55:00,3.165
2011-05-07:09:00:00,26.625
2011-05-07:09:05:00,18.495
2011-05-07:09:10:00,4.7700000000000005
2011-05-07:09:15:00,7.245
2011-05-07:09:20:00,6.795
2011-05-07:09:25:00,6.93
2011-05-07:09:30:00,8.595
2011-05-07:09:35:00,7.365
2011-05-07:09:40:00,7.41
2011-05-07:09:45:00,8.385
2011-05-07:09:50:00,7.785
2011-05-07:09:55:00,11.31
2011-05-07:10:00:00,11.459999999999999
2011-05-07:10:05:00,15.015
2011-05-07:10:10:00,16.11
2011-05-07:10:15:00,15.899999999999999
2011-05-07:10:20:00,17.580000000000002
2011-05-07:10:25:00,16.62
2011-05-07:10:30:00,18.735
2011-05-07:10:35:00,16.56
2011-05-07:10:40:00,16.185
2011-05-07:10:45:00,21.255
2011-05-07:10:50:00,22.5
2011-05-07:10:55:00,23.34
2011-05-07:11:00:00,52.29
2011-05-07:11:05:00,33.21
2011-05-07:11:10:00,31.724999999999998
2011-05-07:11:15:00,24.855
2011-05-07:11:20:00,25.23
2011-05-07:11:25:00,25.5
2011-05-07:11:30:00,24.06
2011-05-07:11:35:00,19.695
2011-05-07:11:40:00,25.905
2011-05-07:11:45:00,23.34
2011-05-07:11:50:00,21.735
2011-05-07:11:55:00,24.884999999999998
2011-05-07:12:00:00,26.67
2011-05-07:12:05:00,28.68
2011-05-07:12:10:00,26.22
2011-05-07:12:15:00,28.47
2011-05-07:12:20:00,23.82
2011-05-07:12:25:00,26.759999999999998
2011-05-07:12:30:00,27.0
2011-05-07:12:35:00,23.94
2011-05-07:12:40:00,27.255000000000003
2011-05-07:12:45:00,32.025000000000006
2011-05-07:12:50:00,35.55
2011-05-07:12:55:00,35.13
2011-05-07:13:00:00,29.880000000000003
2011-05-07:13:05:00,8.774999999999999
2011-05-07:13:10:00,37.905
2011-05-07:13:15:00,29.160000000000004
2011-05-07:13:20:00,32.55
2011-05-07:13:25:00,28.665
2011-05-07:13:30:00,27.674999999999997
2011-05-07:13:35:00,27.255000000000003
2011-05-07:13:40:00,24.869999999999997
2011-05-07:13:45:00,24.630000000000003
2011-05-07:13:50:00,26.625
2011-05-07:13:55:00,26.52
